grid_id,PR,BH_avg,APAR,RD,poi_diversity,dominant_function_ratio,PD,ED,LPI,nli,LST_mean
10729,0.0472963270697049,6.0,0.957439300562895,0.0,0.0,0.0,44.0,23700.0,50.5,15.475,27.8419047619048
10730,0.3367468100872053,8.0,0.0957950620435538,0.0,0.0,0.0,24.0,25100.0,40.75,16.4,28.319523809523837
10731,0.1342055747930231,6.0,0.2085979187336012,0.0,0.0,0.0,24.0,25000.0,46.5,5.89,27.587142857142886
10732,0.0673999288303841,6.0,0.1417410267285237,0.0,0.0,0.0,64.0,42300.0,16.25,7.0675,27.691904761904794
10733,0.2676362091794992,6.0,0.1411873318159683,0.0,0.0,0.0,32.0,31800.0,25.25,8.3975,27.82190476190479
10734,0.1675119869466025,6.0,0.1759852879328457,142.9852372639424,0.0,0.0,76.0,27100.0,52.0,7.8125,27.776666666666696
10735,0.1813487514773318,6.0,0.2775272885451504,7.050012092180656,0.0,0.0,76.0,28300.0,61.5,9.8325,27.384285714285745
10736,0.6656709198371568,6.0,0.1393816938882933,6.119433395071184,0.0,0.0,44.0,25600.0,60.5,7.6425,27.29523809523813
10737,0.5065205269726683,6.0,0.2053031759185354,0.0,0.0,0.0,56.0,14400.0,77.5,9.095,27.630000000000035
10738,0.6332497837651128,6.0,0.2549039655749937,0.0,0.0,0.0,40.0,26400.0,53.0,9.68,28.29857142857145
10739,0.0113021492955677,6.0,0.2897121176303338,0.0,0.0,0.0,40.0,27100.0,22.75,13.91,27.590000000000032
10741,0.2634007931231847,6.0,0.2092716120426016,0.0,0.0,0.0,16.0,21100.0,60.25,31.18,28.956666666666692
10796,0.1565021140260637,19.875,0.222274895155422,0.0,0.0,0.0,20.0,22600.0,60.75000000000001,5.1925,28.911904761904797
10798,0.406030912102331,24.6,0.2135573653188099,0.0,0.0,0.0,24.0,28400.0,31.5,3.9416666,28.93761904761908
10799,0.275693139850759,24.5,0.3144634271727523,0.0,0.0,0.0,8.0,26300.0,36.0,6.945,28.4414285714286
10800,0.2097306677768021,16.764705882352942,0.2676062052472179,0.0,0.0,0.0,44.0,22600.0,27.750000000000004,4.315,28.659523809523844
10802,0.089500176361751,6.0,0.1693333453553397,0.0,0.0,0.0,48.0,30200.0,37.25,9.37,27.33666666666669
10803,0.0625553407510381,6.0,0.3809164522316211,0.0,0.0,0.0,4.0,22200.0,45.25,12.655,26.996190476190502
10804,0.008546383064088,6.0,0.1246821676341055,0.0,0.0,0.0,4.0,27300.0,36.5,4.86,27.38714285714289
10805,0.2952472013825727,6.0,0.2014772252452991,0.0,0.0,0.0,32.0,18000.0,69.75,11.4575,27.400952380952408
10806,0.4769246717381303,6.0,0.194452960742801,0.0,0.0,0.0,48.0,28400.0,58.5,7.1275,27.60952380952384
10807,0.0067729558363485,6.0,0.5218601728035116,0.0,0.0,0.0,4.0,27600.0,35.0,4.6425,27.262380952380983
10808,0.1284053568452733,6.0,0.1516888061987297,0.0,0.0,0.0,48.0,27200.0,47.5,14.3525,28.032448979591862
10810,0.4757822541011024,6.0,0.1961224780056612,0.0,0.0,0.0,52.0,24000.0,56.25,7.745,27.97775510204084
10811,0.5878686048278549,24.681818181818183,0.3040910051357959,0.0,0.0,0.0,28.0,19900.0,42.5,4.5816665,28.73809523809527
10812,0.0294091183815831,10.0,0.2685597865150751,0.0,0.0,0.0,4.0,34300.0,37.75,13.625,28.20761904761908
10813,0.1858425073347201,17.11764705882353,0.3207637501493007,0.0,0.0,0.0,56.0,33700.0,43.5,8.46,28.756190476190515
10814,0.417939211346745,15.72,0.2179994971802225,0.0,0.0,0.0,16.0,23500.0,50.24999999999999,9.373334,28.24190476190479
10817,0.0260862768785778,18.0,0.1571872113306173,0.0,0.0,0.0,4.0,14300.0,70.25,6.56,27.55047619047622
10824,0.6085785890719243,20.225806451612904,0.314210377729656,0.0,0.0,0.0,4.0,33700.0,21.5,6.615,28.453809523809557
10826,0.0775440652820784,6.0,0.167795659160483,0.0,0.0,0.0,4.0,25300.0,40.25,3.7375,27.622380952380983
10828,0.02497046706041,6.0,0.1551528816996122,0.0,0.0,0.0,4.0,25900.0,47.25,6.2125,28.01285714285717
10831,0.3222963748333334,6.0,0.1724632187828419,131.90665882017052,0.0,0.0,52.0,28000.0,35.0,20.695,28.662857142857177
10832,0.0599204496418671,6.0,0.4077129649329663,0.0,0.0,0.0,24.0,16900.0,61.0,12.295,28.55952380952384
10833,0.1906735977835409,6.0,0.283296038700757,0.0,0.0,0.0,52.0,20100.0,68.0,8.33,28.545714285714315
10834,0.6754605289578167,20.742857142857144,0.3026705933754687,0.0,0.0,0.0,16.0,16800.0,76.0,28.965,28.86238095238097
10835,0.0445502488955588,6.0,0.1723404113735994,93.23847324112234,0.0,0.0,72.0,44200.0,40.0,8.7625,28.91333333333336
10836,0.2014496579726325,6.0,0.2851166850798957,0.0,0.0,0.0,40.0,36200.0,26.75,8.14,28.62333333333336
10837,0.0249681448891451,6.0,0.2573673309358479,0.0,0.0,0.0,56.0,32600.0,59.75,28.345001,29.087142857142886
10838,0.2007810380779854,6.0,0.2950186859718042,341.94485571079497,0.0,0.0,36.0,15300.0,73.0,7.14,28.848571428571464
10839,0.1375785584543081,6.0,0.3136592116294339,0.0,0.0,0.0,24.0,13900.0,75.75,8.315,29.037619047619074
10840,0.2613918354033682,6.545454545454546,0.2705016610136904,0.0,0.0,0.0,20.0,22700.0,62.74999999999999,24.7975,28.770000000000024
10841,0.1439118797161876,6.0,0.8819433195871652,131.43383455175933,0.0,0.0,8.0,15500.0,76.5,8.61,27.97857142857146
10842,0.0472525467421101,6.0,0.1229065128474936,0.0,0.0,0.0,12.0,7400.0,81.5,6.25,27.11380952380956
10843,0.2910105189574414,6.0,0.5892464319676555,24.040256440514185,0.0,0.0,24.0,11800.0,78.0,8.6,27.865714285714315
10844,0.4969219029093593,6.0,0.3228747772451395,0.0,0.0,0.0,20.0,15500.0,78.0,6.24,28.665238095238124
10846,0.4554076090622882,6.0,0.0889749887708934,0.0,0.0,0.0,4.0,14000.0,78.75,4.5933332,27.960952380952406
10847,0.0892724284410138,6.0,0.4344432806334133,0.0,0.0,0.0,24.0,26900.0,54.25,6.295,28.2919047619048
10848,0.0899229327774584,6.0,0.2239267930472792,131.38080825488507,0.0,0.0,16.0,12100.0,77.75,6.19,26.44714285714288
10850,0.1154344199581882,6.0,0.1004339795216923,365.1085896283135,0.0,0.0,40.0,18400.0,74.5,7.068333,27.305238095238128
10870,0.0847163208835593,6.0,0.0401639370429317,0.0,0.0,0.0,80.0,42800.0,23.0,6.09,27.65291666666669
10880,0.119490134967256,6.0,0.2992092462110999,0.0,0.0,0.0,24.0,22300.0,46.25,6.2375,27.271428571428608
10897,0.0298499733633222,6.0,0.4609076138353072,0.0,0.0,0.0,4.0,13600.0,71.0,2.1,28.844285714285736
10899,0.034115220169015,6.0,0.1551409173045961,0.0,0.0,0.0,4.0,29900.0,23.5,4.2625,28.413809523809554
10900,0.0250793136119514,6.0,0.3124559919661485,0.0,0.0,0.0,4.0,25500.0,32.75,4.69,27.98809523809527
10901,0.225731730867422,18.0,0.2153845989583212,0.0,0.0,0.0,64.0,22900.0,64.75,8.035,26.8514285714286
10902,0.0359218160182836,6.0,0.3346637842850328,0.0,0.0,0.0,36.0,24100.0,42.75,8.35,27.11095238095241
10903,0.2916678986101735,6.0,0.1408831282617018,0.0,0.0,0.0,56.0,17400.0,75.75,5.9325,28.25761904761908
10904,0.274413509074279,6.0,0.0646954055727167,672.682753549518,0.0,0.0,52.0,20100.0,66.75,8.3675,26.31095238095242
10905,0.03533838149696,6.0,0.2810998229398633,0.0,0.0,0.0,40.0,19100.0,45.25,8.0525,27.08952380952384
10907,0.2782363395259783,6.0,0.698884151100399,0.0,0.0,0.0,20.0,16300.0,59.75,8.58,27.411904761904783
10908,0.0118487037486807,6.0,0.1755110797921993,0.0,0.0,0.0,80.0,38900.0,22.5,8.635,28.023333333333365
10909,0.1659104029232911,6.0,0.2703320071600133,0.0,0.0,0.0,40.0,34100.0,48.0,15.675,27.904761904761937
10910,0.0747170367272645,6.0,0.3574573303571574,0.0,0.0,0.0,52.0,29100.0,54.25,15.215,28.250476190476224
10911,0.0091103994918829,6.0,0.1358107471938486,0.0,0.0,0.0,56.0,39800.0,16.5,4.235,27.0314285714286
10912,0.017539509452968,6.0,0.1520632143371721,0.0,0.0,0.0,8.0,35600.0,15.75,4.4475,27.66333333333336
10913,0.3514456754385969,6.0,0.1455376014602117,0.0,0.0,0.0,60.0,29400.0,57.99999999999999,9.36,27.92875000000004
10914,0.3436838077561063,6.0,0.1525124380484758,0.0,0.0,0.0,80.0,24300.0,56.99999999999999,6.028333,27.255238095238127
10915,0.1990730449420531,6.0,0.1393680096266628,688.1350927252477,0.0,0.0,4.0,28600.0,39.75,6.3875,28.390952380952417
10916,0.0580261684782309,6.0,0.1218560702521581,0.0,0.0,0.0,40.0,30500.0,27.250000000000004,8.56,27.708750000000027
10917,0.4002014893561713,6.0,0.0725827722444374,244.0645713704605,0.0,0.0,88.0,33800.0,57.25,5.221667,27.040952380952408
10918,0.3083137573395061,6.0,0.1702028899023951,0.0,0.0,0.0,60.0,26600.0,63.0,14.075,28.407142857142887
10919,0.4588286665479751,6.0,0.2887992862109464,0.0,0.0,0.0,60.0,19900.0,74.25,14.71,28.48208333333336
10920,0.3423671262603718,6.0,0.1450539822538494,0.0,0.0,0.0,96.0,35500.0,58.75,10.643333,28.43476190476193
10921,0.2116235934855489,6.0,0.3739921189759848,57.62763672662288,0.0,0.0,8.0,30200.0,25.75,2.99,28.508571428571457
10922,0.2974607516220323,6.0,0.2814244115021301,642.9242984073414,0.0,0.0,56.0,28400.0,65.0,13.375,28.51095238095241
10923,0.5045438341172589,6.0,0.2266539260326557,61.04223331014291,0.0,0.0,4.0,26400.0,64.5,10.2,27.668095238095265
10924,0.1637502117249061,6.0,0.3850706117315128,0.0,0.0,0.0,8.0,31400.0,45.5,11.53,28.11761904761908
10925,0.3079619905792229,6.0,0.1176930702539176,500.0307590268605,0.0,0.0,16.0,25200.0,45.0,8.28,26.98571428571432
10926,0.1171142539411607,6.0,0.1117034114025313,0.0,0.0,0.0,36.0,31300.0,44.0,10.31,28.17523809523813
10927,0.6305746723558397,8.584615384615384,0.3501931202100981,0.0,0.0,0.0,28.0,11400.0,77.25,10.735,28.97333333333337
10928,0.0317128389563972,6.0,0.1799326850390716,0.0,0.0,0.0,40.0,27900.0,37.25,11.6375,28.57612244897962
10929,0.1711239823906202,6.0,0.2527660318451407,229.5841325840487,0.0,0.0,28.0,7600.0,86.0,11.48,28.2544897959184
10931,0.2978742178018111,6.0,0.1839905324628443,0.0,0.0,0.0,40.0,23200.0,56.49999999999999,14.59,28.293333333333365
10932,0.0605499976346929,6.0,0.2240926085068035,0.0,0.0,0.0,44.0,19700.0,62.5,6.4525,28.01000000000003
10933,0.0988101768568095,6.0,0.2783644101140884,0.0,0.0,0.0,28.0,16200.0,51.5,6.2575,28.70952380952384
10936,0.0446224206668289,6.0,0.2814649093838473,0.0,0.0,0.0,8.0,20600.0,43.5,2.235,29.126734693877584
10937,0.0208222194190924,6.0,0.1926844202934773,0.0,0.0,0.0,8.0,24900.0,40.75,2.575,29.06224489795921
10939,0.0174601904261988,6.25,0.3432893734874138,0.0,0.0,0.0,4.0,7300.0,81.25,1.8125,29.623809523809552
10941,0.3326216552477102,6.0,0.2353612859880739,0.0,0.0,0.0,88.0,33500.0,31.5,7.3075,28.604583333333363
10942,0.3397624580291781,6.0,0.2695532291775326,0.0,0.0,0.0,4.0,36000.0,34.75,4.7566667,28.882857142857173
10943,0.1835893436231635,6.0,0.2087920935870424,0.0,0.0,0.0,44.0,19900.0,72.75,7.0825,28.468095238095277
10944,0.2633912779196603,6.0,0.2986010354265199,0.0,0.0,0.0,20.0,13400.0,76.25,6.07,28.76857142857146
10945,0.0622289005751294,6.0,0.2571477173747613,0.0,0.0,0.0,44.0,19300.0,73.25,7.6025,28.23571428571432
10946,0.3091792562775577,6.0,0.4711784716734263,0.0,0.0,0.0,68.0,44400.0,25.5,1.6966667,28.80714285714289
10947,0.3605128973008075,14.314285714285717,0.3078408363599195,0.0,0.0,0.0,40.0,31900.0,26.25,3.6325,28.60916666666669
10948,0.0550570529118888,7.714285714285714,0.3316115906469118,0.0,0.0,0.0,60.0,27500.0,27.0,3.2725,28.59666666666669
10949,0.219761053187342,6.65625,0.3283842760624527,0.0,0.0,0.0,4.0,30700.0,49.5,1.04,29.10047619047622
10951,0.0188282223931568,6.0,0.1523083683951316,0.0,0.0,0.0,4.0,37800.0,39.5,18.7,28.24125000000004
10961,0.2446710753060161,33.0,0.1827191888647611,0.0,0.0,0.0,4.0,23300.0,50.24999999999999,2.6525,28.822857142857167
11051,0.1256863448400475,6.0,0.1925812021491757,0.0,0.0,0.0,4.0,20700.0,43.75,5.7325,28.495000000000022
11052,0.0996879519739769,6.0,0.2718378103932323,0.0,0.0,0.0,4.0,19600.0,58.75,7.335,28.391904761904783
11053,0.2722434115393949,6.0,0.2213982873250627,0.0,0.0,0.0,4.0,13200.0,77.0,6.415,28.25000000000002
11054,0.2789322076119415,6.0,0.1868027824381546,0.0,0.0,0.0,16.0,12900.0,79.0,7.8825,28.094285714285736
11055,0.1821671426796438,6.0,0.1663661796765875,0.0,0.0,0.0,4.0,9600.0,82.25,6.225,28.12458333333336
11056,0.3821225684822998,6.0,0.175637799947092,0.0,0.0,0.0,12.0,12800.0,79.0,5.33,28.29380952380955
11057,0.1270292718773567,6.0,0.1624739882047655,0.0,0.0,0.0,20.0,12400.0,76.5,5.6075,28.21458333333337
11058,0.1471567314241046,6.0,0.1890518226501765,0.0,0.0,0.0,4.0,11200.0,80.0,9.785,28.478095238095268
11059,0.0037928853297128,6.0,0.2969055066082534,0.0,0.0,0.0,32.0,20100.0,70.5,5.0725,28.20809523809526
11061,0.4213119496882326,6.0,0.3961393925073972,20.65873252679756,0.0,0.0,16.0,13600.0,80.75,6.6075,28.670476190476226
11062,0.1482944086108979,6.0,0.5897018575069197,168.91742546755023,0.0,0.0,64.0,26200.0,68.5,14.83,28.99190476190479
11063,0.2726885592386764,6.0,0.2843568674923134,454.7791362407097,0.0,0.0,24.0,20000.0,71.0,25.6675,29.13095238095241
11064,0.392430678886225,6.0,0.2903075201992364,186.88133338499247,0.0,0.0,12.0,15300.0,73.25,7.9275,28.719047619047647
11065,0.209712312000248,6.0,0.3366187011708406,752.8521245779477,0.0,0.0,52.0,21000.0,63.0,17.185,29.200952380952405
11066,0.5045663050368377,8.742857142857142,0.2968718833273312,0.0,0.0,0.0,28.0,28800.0,55.00000000000001,0.0,29.140000000000025
11067,0.3697040830723299,7.148936170212766,0.3428698525575916,0.0,0.0,0.0,8.0,35500.0,26.75,0.0,29.17000000000003
11068,0.2762010943346367,6.705882352941177,0.2969091729355798,760.5066594385706,0.0,0.0,24.0,25600.0,54.0,0.0,28.70952380952384
11069,0.2942685103998994,6.0,0.3405910350721833,0.0,0.0,0.0,40.0,39300.0,48.75,22.622501,29.10761904761908
11070,0.0913858342630543,6.0,0.2986389516596789,504.10852710877447,0.0,0.0,8.0,33900.0,35.75,8.5175,28.68380952380956
11071,0.4013975590808406,6.0,0.2534714340638938,0.0,0.0,0.0,20.0,7900.0,85.25,7.595,28.096190476190507
11072,0.308010192746733,6.0,0.127905357107297,0.0,0.0,0.0,24.0,16000.0,75.25,7.5575,27.12476190476193
11073,0.3037016242940933,6.0,0.1886751279535111,622.1159149107308,0.0,0.0,76.0,32500.0,59.75,8.275001,27.705238095238126
11074,0.3776637035493035,6.0,0.1825755078247236,167.67124961061927,0.0,0.0,44.0,21800.0,62.0,7.875,28.440476190476215
11075,0.3730796860883659,6.0,0.2345028187664666,128.353657043232,0.0,0.0,40.0,25500.0,35.5,12.005,28.21714285714289
11076,0.2460702840866129,6.0,0.3017371140292286,66.90617743869748,0.0,0.0,64.0,33200.0,42.75,0.0,28.624761904761936
11077,0.1619756020218963,6.0,0.3742619383206061,494.30055722773074,0.0,0.0,64.0,24600.0,69.0,0.0,28.92476190476193
11078,0.201554018550844,6.0,0.4035084928327727,0.0,0.0,0.0,40.0,25900.0,52.5,0.0,28.56761904761908
11080,0.0095076563352257,6.0,0.2178524602904614,0.0,0.0,0.0,36.0,19600.0,61.25000000000001,11.7825,28.861428571428604
11081,0.3466230445668057,6.0,0.1730679144911462,0.0,0.0,0.0,16.0,8600.0,83.5,14.435,28.897142857142885
11082,0.0007551414419894,6.0,0.6442158856945214,226.4888681625007,1.0,1.0,16.0,13400.0,76.0,6.1525,28.1761904761905
11083,0.0989050467640135,6.0,0.4615896755710025,0.0,0.0,0.0,20.0,17700.0,72.5,13.5425,29.04000000000003
11084,0.548346489053315,9.12,0.2978400111171969,357.7836336423542,1.0,1.0,12.0,11200.0,79.25,17.5975,29.20380952380955
11085,0.1348096978817887,6.0,0.2495683944079293,20.27976163729034,0.0,0.0,44.0,27700.0,54.75,10.6525,28.837619047619075
11086,0.5356759444944266,11.433962264150944,0.3855145848723935,0.0,2.0,0.5,20.0,22500.0,55.50000000000001,0.0,29.309583333333364
11087,0.1723044541921603,6.888888888888889,0.250430757225556,384.1852380159566,0.0,0.0,56.0,26400.0,65.75,0.0,29.22523809523812
11088,0.39621263769385,6.0,0.3268257470802987,0.0,0.0,0.0,12.0,25800.0,63.5,0.0,28.8761904761905
11089,0.1740470310599609,6.0,0.1224981703016767,257.8823159610736,1.0,1.0,52.0,32000.0,36.25,12.9925,28.524761904761924
11090,0.2355890710744916,6.0,0.4429845992201084,599.3354438811168,0.0,0.0,44.0,25600.0,61.75000000000001,16.1275,28.9766666666667
11091,0.3781159433933757,6.0,0.4196342616575321,160.58949820166245,0.0,0.0,16.0,28300.0,66.5,14.775,29.251904761904797
11092,0.1712258821258099,6.2727272727272725,0.2974152456384202,825.113963042503,0.0,0.0,4.0,33500.0,31.25,6.275,28.33938775510207
11093,0.1830430578843308,6.0,0.233078512348027,0.0,0.0,0.0,44.0,28500.0,62.25000000000001,9.945,28.986734693877587
11094,0.320265952835433,6.0,0.2877895787072654,0.0,0.0,0.0,68.0,25200.0,65.0,13.9175,28.769591836734723
11095,0.2796860032568708,6.0,0.3302200419434553,0.0,0.0,0.0,20.0,29900.0,62.5,7.625,28.87047619047622
11096,0.2969084255778859,6.0,0.3278369384561233,0.0,1.0,1.0,44.0,25100.0,68.25,4.99,28.222380952380984
11097,0.3751536632616993,6.0,0.2944295448687556,0.0,0.0,0.0,40.0,27100.0,67.5,11.65,28.762380952380983
11098,0.2594422491745728,7.371428571428571,0.2284779189225962,149.57589958314853,0.0,0.0,40.0,30000.0,52.0,5.205,28.193809523809552
11099,0.2578654463560124,6.0,0.2507934034345719,0.0,0.0,0.0,16.0,31000.0,31.75,6.1425,28.7514285714286
11100,0.2877711936158462,6.0,0.2731931252327246,1355.3849741569934,0.0,0.0,60.0,39300.0,50.24999999999999,11.7075,28.51238095238098
11101,0.3472759335313387,6.0,0.3199600771765705,128.62157032166303,0.0,0.0,12.0,32900.0,57.99999999999999,18.5325,29.04571428571432
11102,0.025410950286973,6.0,0.0712514960964875,7.430255500443793,0.0,0.0,64.0,48100.0,9.75,15.7775,28.59107142857146
11103,0.0079918268303892,6.0,0.1501014677909097,0.0,0.0,0.0,40.0,37700.0,24.5,14.395,28.91734693877553
11104,0.2883932047627821,6.0,0.2489924221385199,403.36428177190754,0.0,0.0,24.0,25100.0,53.0,16.005,28.939795918367377
11105,0.3962636744260394,6.0,0.2086554877788369,303.4968194422124,0.0,0.0,20.0,16400.0,77.5,8.5725,28.932857142857177
11106,0.3206104899825323,6.032967032967033,0.3236245098789989,215.5947993467597,0.0,0.0,60.0,30200.0,60.25,7.6425,28.94041666666669
11107,0.1724095427418687,6.0,0.3769484017872799,564.7205186337768,0.0,0.0,64.0,33300.0,35.25,16.285,28.81571428571432
11108,0.0818775839562901,6.0,0.1599731397804026,120.0692059053705,0.0,0.0,8.0,21000.0,39.0,4.545,28.346190476190507
11109,0.1967667509230027,6.0,0.3114276626835005,191.7995112153524,0.0,0.0,8.0,24700.0,38.25,4.965,28.576250000000027
11110,0.2731208744201879,6.0,0.3873772995335472,142.9885247705603,0.0,0.0,4.0,36200.0,23.75,11.7025,28.757142857142885
11111,0.0342772586706985,6.0,0.3349553234548577,0.0,0.0,0.0,76.0,33400.0,59.25,7.646667,29.333333333333364
11113,0.1928147185385254,6.0,0.1375615720824875,0.0,0.0,0.0,44.0,18300.0,58.75,12.195,28.44387755102044
11115,0.2038277399870937,6.0,0.5250350881567847,0.0,0.0,0.0,36.0,31200.0,42.0,7.4725,29.123809523809552
11116,0.2198438372039692,6.0,0.1787559071514037,0.0,0.0,0.0,4.0,32600.0,44.75,14.8275,28.888571428571463
11117,0.1492856731321404,6.0,0.3512688947239614,12.937657822071982,0.0,0.0,4.0,38900.0,25.5,5.6866665,28.73428571428575
11118,0.3517607469452194,6.0,0.3213522636740056,0.0,0.0,0.0,84.0,38800.0,49.5,8.93,28.8061904761905
11119,0.1045323186951906,6.0,0.3377183095817862,287.85335950999337,0.0,0.0,8.0,41000.0,29.25,14.3275,28.987142857142885
11120,0.4161431587443807,6.0,0.2461671951576198,0.0,0.0,0.0,4.0,25700.0,56.49999999999999,6.9500003,29.144285714285747
11122,0.0143415998195101,6.0,0.2696626358732334,325.1158835209288,0.0,0.0,4.0,15900.0,68.0,6.3075,29.212380952380983
11125,0.228364461350389,6.0,0.2582561591513185,0.0,0.0,0.0,12.0,26500.0,34.25,4.1675,28.35476190476194
11126,0.1381629288996158,6.0,0.2646809763590095,365.9373335295171,0.0,0.0,8.0,26600.0,24.0,2.74,28.12833333333337
11131,0.4302739996834354,6.0,0.1093610514667075,0.0,1.0,1.0,48.0,32100.0,49.5,3.9425,28.011904761904795
11132,0.1962906110777049,6.0,0.1123442585519615,0.0,0.0,0.0,12.0,26000.0,47.5,5.175,28.575238095238124
11133,0.0727614959468458,6.0,0.2601481563792657,1395.7387008232597,0.0,0.0,48.0,36500.0,33.5,11.9125,28.160476190476217
11134,0.0670880315159128,6.0,0.2445671796638046,323.0217947772489,0.0,0.0,40.0,24500.0,65.0,12.42,28.709047619047656
11135,0.0074181799385491,6.0,0.3130255245423063,20.24642083397223,0.0,0.0,44.0,16400.0,69.25,3.5275,28.246190476190502
11136,0.2485186423869773,6.0,0.2204041599508382,0.0,0.0,0.0,4.0,20200.0,62.0,5.65,28.69761904761908
11137,0.0864046868916702,10.5,0.1699040223752193,287.7720221193505,0.0,0.0,16.0,36600.0,24.5,17.869999,27.972380952380984
11138,0.5874305063651015,16.054054054054053,0.2299783279490309,58.223753028424326,0.0,0.0,20.0,25600.0,62.5,12.845,28.55095238095241
11139,0.012353374081289,6.0,0.3479518619630137,0.0,0.0,0.0,20.0,33600.0,34.0,5.945,27.64857142857146
11141,0.2257101932089003,6.0,0.2904193309703877,0.0,0.0,0.0,4.0,30900.0,54.0,8.7825,29.007142857142888
11142,0.2413448717344019,6.0,0.4105158476507531,0.0,0.0,0.0,12.0,28100.0,52.0,8.9325,29.144285714285747
11143,0.3477435384826496,6.0,0.2358592553675811,0.0,0.0,0.0,12.0,17400.0,73.5,6.3799996,29.264761904761933
11144,0.163454131253477,6.0,0.3237002908122064,0.0,0.0,0.0,24.0,37300.0,27.500000000000004,11.94,29.408095238095267
11145,0.1238032346235098,6.0,0.3952195062530421,0.0,1.0,1.0,8.0,20600.0,44.0,5.3825,29.19476190476194
11146,0.1868225678076721,6.0,0.273177024494214,286.4918286215355,0.0,0.0,4.0,25300.0,68.0,5.1566668,29.23095238095241
11148,0.1062199832118462,6.0,0.2575255472946748,0.0,0.0,0.0,8.0,27000.0,50.24999999999999,11.063333,29.067619047619072
11149,0.0309746520712283,6.0,0.2095702026488929,0.0,0.0,0.0,4.0,31500.0,58.75,35.88,29.0461904761905
11151,0.1486871176516007,6.0,0.362857443651165,0.0,0.0,0.0,80.0,27100.0,48.0,12.235,28.55333333333336
11152,0.1918894311751851,6.0,0.3461874947956594,0.0,0.0,0.0,28.0,10100.0,79.75,6.055,28.841904761904782
11153,0.2324651331786276,6.0,0.1823638139890652,0.0,0.0,0.0,44.0,23900.0,59.5,6.0825,28.395238095238124
11154,0.3649355326496667,6.1875,0.2853865264046508,229.9619247369396,0.0,0.0,28.0,19300.0,68.0,4.3325,28.737142857142885
11155,0.232366626223516,6.0,0.2404206454817851,0.0,0.0,0.0,36.0,16100.0,69.25,9.51,28.635714285714315
11156,0.5531249821079233,8.066666666666666,0.3372631711103473,0.0,0.0,0.0,12.0,25200.0,61.75000000000001,5.61,29.08095238095241
11157,0.1110180416784857,6.0,0.283837008327253,223.7384783313657,0.0,0.0,4.0,29200.0,35.25,2.465,28.66809523809527
11158,0.0093255176993357,6.0,0.3021101496588813,0.0,0.0,0.0,8.0,11800.0,73.0,2.055,28.68904761904765
11159,0.2131484005900939,6.0,0.2318427805419801,0.0,0.0,0.0,4.0,27300.0,59.5,7.14,28.66904761904765
11160,0.3293421391037126,6.0,0.2799696751781142,0.0,0.0,0.0,32.0,29700.0,55.25,5.3475,28.617142857142888
11161,0.207417675380752,16.666666666666668,0.1843706981911347,0.0,0.0,0.0,8.0,22600.0,33.25,2.545,28.873333333333363
11181,0.3343509648292779,14.4,0.1656176947901466,0.0,0.0,0.0,4.0,29300.0,32.75,2.09,27.972380952380984
11182,0.0317936970832553,5.785714285714286,0.2949686054338319,0.0,0.0,0.0,4.0,35900.0,21.5,3.31,28.332857142857165
11183,0.019069223756529,6.0,0.1631460351642658,54.78239630966799,0.0,0.0,8.0,23500.0,45.25,1.945,28.14904761904765
11184,0.3186367740915516,6.0,0.32195659582416,45.80537883536214,0.0,0.0,52.0,38700.0,14.499999999999998,3.4875,28.158095238095267
11185,0.3135661866503735,6.0,0.2630084561714042,0.0,0.0,0.0,40.0,22600.0,63.5,6.13,28.49809523809527
11187,0.1172304544424845,6.0,0.2897314414356959,0.0,0.0,0.0,36.0,37600.0,19.0,0.0,28.51380952380956
11201,0.0280285751803327,6.0,0.1929225847706801,0.0,0.0,0.0,4.0,36200.0,23.0,6.99,28.67904761904765
11208,0.1610375312087329,38.4,0.1997454392361228,0.0,0.0,0.0,16.0,34600.0,20.25,3.72,28.103809523809552
11227,0.0293044262776194,6.0,0.1886552975824651,0.0,0.0,0.0,4.0,19100.0,59.25,2.195,28.7914285714286
11231,0.070410936207189,6.0,0.2899126599623741,644.0967676137354,0.0,0.0,4.0,22300.0,53.75,2.74,28.45380952380955
11234,0.6841922455716786,8.851485148514852,0.3415315550454314,0.0,0.0,0.0,12.0,21300.0,73.75,1.88,28.377619047619085
11236,0.619862884715935,17.615384615384617,0.2526739402869829,0.0,0.0,0.0,32.0,22800.0,51.5,2.0725,28.030000000000037
11237,0.2429280333159955,8.709677419354838,0.2578032504630815,57.00085878350479,0.0,0.0,12.0,30400.0,34.25,2.4,28.08285714285717
11238,0.1266185771371812,6.266666666666667,0.3274767921354004,0.0,0.0,0.0,4.0,16400.0,51.24999999999999,1.98,28.792857142857173
11239,0.6293339635757259,42.75,0.1936679244511666,0.0,0.0,0.0,4.0,31500.0,24.0,3.32,27.629047619047643
11330,0.1381876257442404,18.0,0.1912632746663197,94.39920009798723,0.0,0.0,60.0,26200.0,51.0,5.2225,28.99095238095241
11338,0.6577978908953768,77.57142857142857,0.1808677537238774,5.055134417610884,0.0,0.0,44.0,38200.0,20.25,5.0925,28.89523809523812
11339,0.07747482172845,9.23076923076923,0.3333587893376715,418.4975783299309,0.0,0.0,36.0,32300.0,40.5,4.915,28.24238095238098
11340,0.6411835581456159,55.2,0.2351358736863435,0.0,0.0,0.0,60.0,40000.0,23.25,4.2375,27.82755102040819
